티커,종가,시가총액,거래량,거래대금,상장주식수,날짜
084010,9680,238580385120,51461,502503600,24646734,20170228
087010,38100,238238652300,30661,1173444300,6252983,20170228
000540,3700,237697786500,4508,16700325,64242645,20170228
010955,59100,237695885700,17633,1035296500,4021927,20170228
027050,5940,237600000000,361603,2135704100,40000000,20170228
000680,3015,237591093240,33814,101633145,78803016,20170228
000860,36400,236600000000,3247,117637900,6500000,20170228
900260,2605,236485156250,175384,459841630,90781250,20170228
004440,18550,236177616850,7659,142108600,12731947,20170228
013990,7180,236132508480,274042,1961392950,32887536,20170228
001460,377500,235792162500,90,34085000,624615,20170228
067000,20000,235667900000,37209,744618000,11783395,20170228
138490,6200,235600000000,17056,105492420,38000000,20170228
114120,8240,235497964000,210253,1746412340,28579850,20170228
002630,1460,235148832240,1533825,2255009220,161060844,20170228
007820,11750,235000000000,146719,1709529450,20000000,20170228
040910,14250,234421962000,88288,1262195700,16450664,20170228
018120,31100,233996400000,2471,76908350,7524000,20170228
234080,29450,233163807650,73926,2157622000,7917277,20170228
060300,5460,232798025460,150714,816749820,42637001,20170228
067390,16000,230771824000,160934,2583561800,14423239,20170228
011160,3770,230403418050,33704,126545975,61114965,20170228
054050,16100,230230000000,32779,526509650,14300000,20170228
000390,9030,229259726220,14356,129053420,25388674,20170228
039570,27800,228794000000,6513,179915450,8230000,20170228
074600,17350,228048400000,9553,165032050,13144000,20170228
001940,60900,225042308400,222,13415800,3695276,20170228
064260,5300,224817684300,380426,2021250230,42418431,20170228
089030,12400,224239975600,43010,532159400,18083869,20170228
011280,3165,224100800100,123401,391174570,70805940,20170228
015360,37250,223500000000,791,29434900,6000000,20170228
036190,37200,223200000000,985,36603850,6000000,20170228
082740,3210,223095000000,333833,1075803785,69500000,20170228
052710,22850,222636827100,170949,3898134050,9743406,20170228
005389,89600,222055590400,1889,169274800,2478299,20170228
018310,15100,221970000000,37694,571413450,14700000,20170228
067280,37450,221957873550,489,18342100,5926779,20170228
013520,34050,219830920050,6980,236582550,6456121,20170228
194370,16700,219722751700,40153,667592800,13157051,20170228
052330,14100,219601183200,66175,936933600,15574552,20170228
082920,13400,218765076800,38654,514132850,16325752,20170228
000970,9590,218656795000,5436,52299690,22800500,20170228
005160,4030,218605262460,130131,525830245,54244482,20170228
001790,24650,217906049300,12805,312898350,8840002,20170228
000180,3110,216927476000,165568,511714320,69751600,20170228
069110,12350,216253057150,372237,4562572400,17510369,20170228
001380,5180,216251894600,2564875,13756311610,41747470,20170228
011370,2140,215915011100,412918,885444745,100894865,20170228
195870,12700,215900000000,21333,273246350,17000000,20170228
004540,5780,215212612480,68373,393926250,37234016,20170228
002030,98200,215158556800,311,30336400,2191024,20170228
027390,35850,215104696350,26714,955130600,6000131,20170228
033640,9840,214759712160,103698,1021847720,21825174,20170228
095340,16550,214440534600,47152,787258250,12957132,20170228
900270,2680,214400000000,499862,1339469885,80000000,20170228
229640,7000,214374153000,146255,1025310550,30624879,20170228
067830,5220,214233471900,52247,269086360,41040895,20170228
900250,3475,214139129225,171370,591340210,61622771,20170228
033160,9800,213715352200,200664,1960208120,21807689,20170228
068400,9640,213490332000,1562794,14763812250,22146300,20170228
215360,23300,212779397900,92662,2186868850,9132163,20170228
035890,1330,212716476000,1093679,1458700025,159937200,20170228
061460,2520,211564105200,95581,239619220,83954010,20170228
123420,21950,210058031900,75866,1662932700,9569842,20170228
097955,158000,209734414000,4431,699451000,1327433,20170228
037950,2480,209429847120,1740443,4343300990,84447519,20170228
040350,2240,208385199680,794973,1785677770,93029107,20170228
143210,9620,208242216000,73233,705785060,21646800,20170228
035620,3100,208192571400,3505278,10773100465,67158894,20170228
044450,8950,207513626000,18618,165178340,23185880,20170228
060150,6070,207498081860,447494,2697098100,34184198,20170228
049180,1140,206971384440,7378830,8513015170,181553846,20170228
095270,19500,206592750000,18908,365779450,10594500,20170228
002840,234000,206155404000,356,83311000,881006,20170228
004840,11050,204535500000,20390,222795350,18510000,20170228
168490,2550,204051000000,14235,36227460,80020000,20170228
004560,13500,203563948500,75227,1016595600,15078811,20170228
033530,10150,203552464500,34680,345587600,20054430,20170228
053300,6530,203507450000,272388,1771325880,31165000,20170228
217270,2145,203221620030,1475557,3160207380,94742014,20170228
100220,15600,202749159600,20610,319876800,12996741,20170228
086390,9580,202464927080,376533,3597610430,21134126,20170228
046210,6810,202139323200,188162,1341380590,29682720,20170228
238090,13400,201924131000,98688,1315581300,15068965,20170228
143240,17350,201854463050,63828,1102336250,11634263,20170228
035150,8320,201344000000,111177,927534430,24200000,20170228
000320,15250,201278817750,3478,52374850,13198611,20170228
033500,7450,201027887050,196346,1446546170,26983609,20170228
014280,41200,200065716800,6319,258462100,4855964,20170228
093920,10750,199950000000,43536,467455950,18600000,20170228
033560,10300,197760000000,56124,577141100,19200000,20170228
014470,4170,197213853300,107269,447015605,47293490,20170228
092200,9080,197036000000,19485,176599760,21700000,20170228
004890,81000,196442415000,3605,293460500,2425215,20170228
005960,9400,195693890600,10330,96894720,20818499,20170228
111110,24450,195600000000,206547,4971864150,8000000,20170228
109960,3875,195176046500,87234,339341905,50368012,20170228
007660,4705,194167812590,177699,841354700,41268398,20170228
097520,21550,193911597900,57575,1252083550,8998218,20170228
203690,4285,193534724550,105921,454454525,45165630,20170228
084680,2135,193238630095,208278,444711475,90509897,20170228
034950,42550,193198870700,796,33748150,4540514,20170228
003545,7420,192920000000,15150,112324730,26000000,20170228
214180,32450,192860539300,54466,1753865150,5943314,20170228
002450,2295,192468451455,249949,575203435,83864249,20170228
024950,14500,192466866500,104076,1494743500,13273577,20170228
049070,11150,191780000000,79799,890410800,17200000,20170228
052420,940,191718245200,4197767,3969009149,203955580,20170228
021320,8950,191530000000,36264,319204240,21400000,20170228
900120,1720,189895666040,821088,1431528085,110404457,20170228
092730,25400,189515419800,29701,757825350,7461237,20170228
096630,2900,189270599600,2329946,6856109360,65265724,20170228
013570,7190,189238161270,46195,331434030,26319633,20170228
045100,10500,189000000000,67481,700853850,18000000,20170228
001270,18200,188731925200,11097,201974800,10369886,20170228
012700,6970,186442133100,46478,319979190,26749230,20170228
012610,4610,186227242650,1069500,4502594290,40396365,20170228
025560,295,186091428000,6664790,1973654966,630818400,20170228
065060,2330,185997012520,5565659,12806763405,79827044,20170228
054780,2400,185888325600,1977848,4870303670,77453469,20170228
041440,10350,185430020400,14062,145693150,17915944,20170228
005980,1895,184727707800,615886,1160358110,97481640,20170228
084870,8840,184374279960,49784,441029080,20856819,20170228
083650,7080,184080000000,171071,1203203100,26000000,20170228
950140,9500,183978463000,141584,1357611440,19366154,20170228
005390,1280,183946739200,435723,557127445,143708390,20170228
005870,13100,183766996500,35764,463669850,14028015,20170228
144960,22650,183634240800,109075,2459555050,8107472,20170228
100250,3275,183057081300,37233,121755825,55895292,20170228
069730,12700,182880000000,811213,10212744300,14400000,20170228
016880,2515,182783175605,171270,429218730,72677207,20170228
030210,3030,182751698760,125161,379640495,60314092,20170228
199800,31450,182730318250,7474,232231900,5810185,20170228
060240,9690,181883199240,17663,170070000,18770196,20170228
031330,1815,181491046605,643295,1168320755,99995067,20170228
196170,28800,181243152000,7676,220533400,6293165,20170228
063170,10700,181017250000,129975,1395554200,16917500,20170228
021820,18050,180500000000,2436,43962150,10000000,20170228
086960,20450,180483683600,18349,372544750,8825608,20170228
118000,9790,180421349130,159715,1569688500,18429147,20170228
066980,1195,179635068435,279281,336863635,150322233,20170228
191420,48450,179403421650,15372,750045500,3702857,20170228
065680,17900,177822538000,7367,132146950,9934220,20170228
077360,7810,177431492810,34411,268959260,22718501,20170228
011090,2950,176975340950,1373822,4033027305,59991641,20170228
019440,20550,176113500000,2149,44081250,8570000,20170228
012200,5400,176040000000,63282,341931840,32600000,20170228
036890,7830,176036158440,142193,1108841870,22482268,20170228
038060,3715,175633252560,112501,418965865,47276784,20170228
000700,6710,174740558520,26345,176031870,26041812,20170228
020760,6170,174700094800,173900,1080115580,28314440,20170228
035900,5130,174640651560,341817,1766451830,34043012,20170228
115180,24150,174538377300,300513,7487147450,7227262,20170228
004980,7260,174301579320,45451,330829800,24008482,20170228
053450,15900,173722096200,52681,839464900,10925918,20170228
017890,8040,173710310400,40252,324474490,21605760,20170228
090350,8670,173400000000,22394,193699570,20000000,20170228
023910,28900,173400000000,8006,230987750,6000000,20170228
002310,19300,172860488600,11207,215012050,8956502,20170228
046140,8040,172566982200,13561,108534330,21463555,20170228
058430,28700,172200000000,15701,447286400,6000000,20170228
100700,3925,171915000000,41019,160396550,43800000,20170228
117580,6230,171325000000,14181,88316010,27500000,20170228
166480,10900,171320096000,15825,170663450,15717440,20170228
010820,3650,170691666000,124021,454926385,46764840,20170228
002360,1535,170590275550,594877,917505100,111133730,20170228
096690,716,170027829060,2761501,1982758655,237469035,20170228
104480,1870,169974461580,93025,172775470,90895434,20170228
007720,1685,169848758250,93035,156689690,100800450,20170228
103590,4580,169828186200,33116,151840350,37080390,20170228
011690,3680,169810909920,281005,1025027750,46144269,20170228
060560,4170,169776354180,5528508,23974986600,40713754,20170228
109740,13050,169650000000,96280,1269089900,13000000,20170228
077970,7350,169115444400,39431,285687050,23008904,20170228
011000,10450,168773383350,348892,3709409900,16150563,20170228
002460,13500,168085800000,29834,400359950,12450800,20170228
002900,2570,168049473000,2065997,5383449155,65388900,20170228
009440,7490,168038000200,31012,231000830,22434980,20170228
003460,14800,167839148400,1622,23963450,11340483,20170228
140410,20550,167646900000,12420,250885200,8158000,20170228
008600,2940,167580000000,1013640,2980773570,57000000,20170228
195990,456,167567790600,10760978,4858967075,367473225,20170228
066700,5800,167243556800,50052,289655170,28835096,20170228
060590,9540,167189768820,47268,448715140,17525133,20170228
220630,1825,166525824275,395984,722757585,91247027,20170228
042520,16850,166104890450,34673,579434650,9857857,20170228
036200,5400,165586804200,44726,238177570,30664223,20170228
114810,15750,165305164500,187497,2989027750,10495566,20170228
065510,13900,165137156900,19446,272103650,11880371,20170228
039200,6440,165117220800,36428,233043330,25639320,20170228
079370,15900,165105600000,31334,496370400,10384000,20170228
077500,6100,165003834900,115388,698888350,27049809,20170228
052400,10600,164926650800,111483,1187885200,15559118,20170228
002300,32950,164913069550,7746,253812450,5004949,20170228
000490,6940,164673777400,40525,280561200,23728210,20170228
151910,1695,163433378040,0,0,96420872,20170228
001390,14100,163235248800,13209,184444350,11576968,20170228
071200,6690,163212304020,34808,232827230,24396458,20170228
063570,6260,162853956340,40076,251127960,26015009,20170228
053980,9150,162393120300,31082,280435170,17747882,20170228
900100,3280,162260757040,1003050,3296592580,49469743,20170228
069640,12550,162011991100,10390,129705900,12909322,20170228
187420,18000,161918154000,15826,283939300,8995453,20170228
004960,15900,161646634500,4053,64202950,10166455,20170228
001045,71200,160927877600,3541,252078100,2260223,20170228
018700,11550,160590045000,121237,1402483150,13903900,20170228
007980,3710,160530631520,43236,158732375,43269712,20170228
004720,15950,160381907400,96720,1541138500,10055292,20170228
006220,7240,160212323760,15793,113923430,22128774,20170228
096640,7510,159641204010,140567,1053619630,21257151,20170228
086890,8080,159587530560,22136,177247170,19750932,20170228
230360,19600,159319991600,8660,168739850,8128571,20170228
005800,176000,158400000000,367,64882500,900000,20170228
001360,3985,158258576450,72320,288617650,39713570,20170228
058400,1195,158253515400,4101725,5026378305,132429720,20170228
043610,3780,158056288740,232192,880258905,41813833,20170228
001540,12100,157813282000,16079,194023200,13042420,20170228
032500,9790,157619000000,22756,221239980,16100000,20170228
048550,2265,157491230280,457328,1012794155,69532552,20170228
003650,90400,157266348800,1495,134235500,1739672,20170228
206560,7210,157061262890,96947,701585290,21783809,20170228
014790,4285,156380826470,29129,123021745,36494942,20170228
065150,1935,156364267545,311312,602011205,80808407,20170228
190510,46100,156007609300,59879,2720680900,3384113,20170228
138690,11500,155795491000,22475,255610900,13547434,20170228
248170,34000,155321724000,9250,311547500,4568286,20170228
194480,14000,155247330000,21243,299220850,11089095,20170228
205500,6220,155123229720,37029,229159550,24939426,20170228
900040,1350,154474897500,50949,68624150,114425850,20170228
004650,18200,153683002200,31431,569806200,8444121,20170228
026890,3685,153584074875,131883,484191630,41678175,20170228
023430,528,153496805616,1793043,957608376,290713647,20170228
002150,4550,153426000000,10848,49072845,33720000,20170228
111870,16150,153425000000,1339719,23476906450,9500000,20170228
073560,2210,153015191030,577452,1284865285,69237643,20170228
054800,14750,152629401000,957,14076450,10347756,20170228
002170,50800,152400000000,5363,273563100,3000000,20170228
091090,2515,152391842670,162797,412065290,60593178,20170228
092130,12650,152351540000,3786,47581350,12043600,20170228
075180,7930,152256000000,686,5417000,19200000,20170228
228340,7610,152200000000,119650,901084630,20000000,20170228
104200,10250,151982387500,18153,185560500,14827550,20170228
034300,37950,151800000000,3252,123072500,4000000,20170228
111820,7870,151690543230,84960,666225560,19274529,20170228
130660,4645,151427000000,49572,229129575,32600000,20170228
072020,20650,151158000000,72757,1501652350,7320000,20170228
038880,3745,151060185010,56079,211183450,40336498,20170228
006370,13950,150961473450,10189,141279500,10821611,20170228
048870,3400,150909979200,37925,128105715,44385288,20170228
200780,22550,150495272400,5829,130913400,6673848,20170228
014100,13200,150480000000,58077,769182300,11400000,20170228
004870,9230,150210293740,256337,2354990860,16274138,20170228
064800,3975,150061715625,635274,2478275380,37751375,20170228
029960,3000,150000000000,2057144,6056534445,50000000,20170228
015710,8550,149885775000,22700,194723740,17530500,20170228
016610,3530,149835753170,39421,139936485,42446389,20170228
005710,8220,149735520000,74502,612250120,18216000,20170228
044340,9120,149190805920,18387,168050200,16358641,20170228
134380,67000,148602784000,564,38011500,2217952,20170228
016090,3275,148299565250,96414,315409640,45282310,20170228
004770,4945,148233693600,1458525,7123606475,29976480,20170228
047310,4625,148166564750,210455,976128390,32036014,20170228
008290,4020,148131259440,229527,927872520,36848572,20170228
005750,8870,147882768800,149253,1309247210,16672240,20170228
013580,16550,147806510850,3821,63796550,8930907,20170228
065660,19800,147776013000,8786,173997150,7463435,20170228
083310,12300,147746234700,39016,479373350,12011889,20170228
038390,17150,147309582000,2107,35963300,8589480,20170228
000230,20350,146984224200,12409,253418500,7222812,20170228
016710,9100,146414076900,4733,43109380,16089459,20170228
078890,10900,146149707000,103971,1134358100,13408230,20170228
042040,13150,146061310600,55073,715982450,11107324,20170228
950130,5390,145879972700,88046,471159260,27064930,20170228
040610,4275,145722762900,3098380,13325996035,34087196,20170228
900280,4890,145722000000,386332,1913162660,29800000,20170228
080000,4660,145625000000,64520,298135845,31250000,20170228
131030,8790,145604565630,24747,216628810,16564797,20170228
046440,7030,145601289630,69565,489900590,20711421,20170228
155660,9100,145600000000,158630,1452353830,16000000,20170228
006490,1715,145477483515,478432,826612830,84826521,20170228
024090,12400,145080000000,7589,93862600,11700000,20170228
136540,12800,144706956800,49025,627993450,11305231,20170228
097780,5940,144453618540,26508,154632300,24318791,20170228
214430,42800,144424320000,6935,295876600,3374400,20170228
042420,16300,144366915800,10447,170496600,8856866,20170228
092070,13350,143670403800,40226,539372600,10761828,20170228
069510,13150,143466500000,602787,8013845650,10910000,20170228
012170,1045,143405149360,902408,946921805,137229808,20170228
047770,3775,142855822550,217239,818730870,37842602,20170228
094850,10200,142800000000,358374,3660039050,14000000,20170228
039980,3965,142724746645,639652,2509910330,35996153,20170228
035000,8610,142645391490,2914,25007530,16567409,20170228
003480,4830,142628991960,25126,121474190,29529812,20170228
023000,3565,142600000000,23328,82827710,40000000,20170228
015890,4875,142490156250,3739,18063175,29228750,20170228
002880,1550,142265665000,131731,203504105,91784300,20170228
102120,8140,142121575420,108815,889811760,17459653,20170228
227840,15600,141973041600,13367,207898700,9100836,20170228
043290,20700,141546910500,34738,719090650,6838015,20170228
071055,24150,141476761650,3587,86814400,5858251,20170228
217730,9930,141369934500,32345,319625220,14236650,20170228
032620,3500,141002645000,121416,425803975,40286470,20170228
236200,19900,140897432700,32236,638789800,7080273,20170228
050110,2680,140528182520,303866,817216650,52435889,20170228
012160,1635,140326342215,167923,276853830,85826509,20170228
002700,1975,140318853975,616106,1217860415,71047521,20170228
204990,6440,140005600000,275212,1758716790,21740000,20170228
026040,8440,139291987600,88185,741420100,16503790,20170228
100840,19650,139212625800,4694,92207350,7084612,20170228
108380,14550,139204695150,28837,420296100,9567333,20170228
109610,11450,139117500000,236224,2708217450,12150000,20170228
051360,8320,139085922560,51996,431066730,16717058,20170228
091120,9890,138808355470,68797,674637220,14035223,20170228
023760,825,138772900200,1065528,873162805,168209576,20170228
000040,787,138613896038,456623,360732220,176129474,20170228
003160,4385,138113402225,218576,948247025,31496785,20170228
067170,10000,138040650000,145431,1438397080,13804065,20170228
036560,8760,137970000000,11257,98111400,15750000,20170228
067990,5250,137882367000,93778,483505490,26263308,20170228
041650,6420,137846709000,2893,18487100,21471450,20170228
092440,4720,137824000000,10109,47474505,29200000,20170228
002600,229000,137400000000,580,129373000,600000,20170228
123860,13550,137230335000,7807,105749600,10127700,20170228
001530,59800,137199797800,3079,183429800,2294311,20170228
061970,3130,137045772960,439669,1390497455,43784592,20170228
004910,10700,136960000000,41266,434463550,12800000,20170228
078140,12350,136919250650,74083,917532350,11086579,20170228
002140,5480,136668049000,575305,3182254640,24939425,20170228
008350,1240,136622071600,695245,862703965,110179090,20170228
072870,33900,136152264900,5674,191339800,4016291,20170228
121600,12550,136146579150,48745,608223950,10848333,20170228
067630,5750,136124574250,167849,953394050,23673839,20170228
003830,102500,136120000000,110,11235000,1328000,20170228
045390,1910,135899407020,1262284,2424248785,71151522,20170228
009160,4670,135826599750,34825,160709840,29084925,20170228
060280,5030,135582975980,7139,35827885,26954866,20170228
009300,21150,134725500000,7132,150487400,6370000,20170228
094480,4120,134697397160,79003,329569175,32693543,20170228
006910,2935,134583600265,663345,1950108065,45854719,20170228
034810,13700,133986000000,9511,129750650,9780000,20170228
043650,7500,133937280000,435227,3249490720,17858304,20170228
123410,4810,133915517840,28859,137260530,27841064,20170228
095500,5750,133914814750,62960,360102560,23289533,20170228
002820,10600,133644683400,24846,264356500,12607989,20170228
013310,10300,133431308800,34726,355034450,12954496,20170228
053350,6740,133390773840,23186,155573310,19790916,20170228
140070,7210,133341740000,9922690,77906784140,18494000,20170228
02826K,81900,133287336000,7527,616726100,1627440,20170228
041460,6210,133261936290,62198,387368410,21459249,20170228
039440,10500,133094535000,67463,708564950,12675670,20170228
152550,1900,133038000000,120577,229055235,70020000,20170228
048410,4385,132855646905,126710,559064535,30297753,20170228
099320,36150,132308638500,4693,170258450,3659990,20170228
083930,8260,132131131300,207657,1701539750,15996505,20170228
025750,1640,132126844360,400996,658527295,80565149,20170228
233990,9830,132115200000,24123,235716660,13440000,20170228
066910,6030,132033850830,304313,1832195140,21896161,20170228
216050,44900,131962671500,9681,430513650,2939035,20170228
035610,4825,131944435525,75473,365282190,27345997,20170228
126700,8830,131938848960,325252,2857736000,14942112,20170228
219550,2415,131451517050,836951,2025913295,54431270,20170228
149940,10000,131400930000,91941,929823010,13140093,20170228
034590,30000,131242620000,139,4170950,4374754,20170228
052020,5110,131233139520,49928,259086350,25681632,20170228
222110,14100,131109061500,29974,421891800,9298515,20170228
005430,41400,131087097000,10545,430992250,3166355,20170228
012030,719,130948824080,116664,83713833,182126320,20170228
192250,2125,130637292625,250554,527001925,61476373,20170228
094280,11300,130607660000,9604,108727200,11558200,20170228
003350,28800,130521600000,19608,564216250,4532000,20170228
005945,6900,130209679200,19642,135652690,18870968,20170228
018500,3700,129953342500,48609,179226655,35122525,20170228
087260,8650,129750000000,30052831,262094933270,15000000,20170228
082210,6270,129577443930,107730,680007700,20666259,20170228
163560,10550,129448500000,22228,233155350,12270000,20170228
066110,4825,129042207675,35913,172446985,26744499,20170228
009310,2620,128877689960,197828,515057095,49189958,20170228
085310,2630,128826215760,531487,1397186945,48983352,20170228
104540,13150,128793111950,7190,93643500,9794153,20170228
072470,6800,128433918800,23135,156611620,18887341,20170228
027710,1450,128103774950,152179,219963945,88347431,20170228
003555,38600,127946532200,14801,566045550,3314677,20170228
000650,89400,127772268000,1042,93039900,1429220,20170228
064520,1965,127483768740,1182106,2330989920,64877236,20170228
079950,5490,127368000000,142434,792289650,23200000,20170228
032560,9080,127120000000,33617,303562050,14000000,20170228
900180,1240,127109313640,410928,506378695,102507511,20170228
239610,24700,127011055600,12167,300707000,5142148,20170228
053590,3185,126952446985,47913,152331110,39859481,20170228
054450,11900,126508638200,21187,249272600,10630978,20170228
065940,6050,126388656350,105047,633817560,20890687,20170228
033320,6610,126346395520,303310,2012217960,19114432,20170228
224060,1870,126252376800,15377313,28709462405,67514640,20170228
033110,3840,125799463680,438940,1653913045,32760277,20170228
035510,73100,125732000000,4257,310831600,1720000,20170228
024800,5530,125659489550,207321,1143139100,22723235,20170228
028100,10900,125350000000,248158,2691490500,11500000,20170228
033170,1460,125163345740,139428,203118410,85728319,20170228
004310,4460,124880000000,32232,143706710,28000000,20170228
211270,8310,124773021240,21880,179559610,15014804,20170228
058860,3580,124591160000,46481,165606250,34802000,20170228
151860,3455,124380000000,113411,389349215,36000000,20170228
039560,5750,124373983500,131987,751812150,21630258,20170228
001020,554,124299349024,1716311,946498888,224367056,20170228
049520,10900,124177923000,5541,60173550,11392470,20170228
020710,6190,124096934300,24067,149015280,20047970,20170228
126600,12700,123803765600,11230,141259550,9748328,20170228
036000,5360,123463724720,114300,611434730,23034277,20170228
006090,13100,123437880900,37389,488191100,9422739,20170228
093190,12100,123420000000,5876,70648700,10200000,20170228
022220,2380,123271098020,151854,358649670,51794579,20170228
017900,2125,123130496375,38986,82719470,57943763,20170228
047080,4965,122996599485,270462,1310575250,24772729,20170228
040420,7840,122912007680,16170,127623690,15677552,20170228
036710,3520,122833332160,2052811,7237613670,34895833,20170228
034940,4330,122583300230,79770,347257675,28310231,20170228
003080,6120,122522400000,82766,501137230,20020000,20170228
014710,7100,122251655300,70684,499118630,17218543,20170228
096240,17700,122157930600,40173,701572600,6901578,20170228
017180,5260,122137200000,328779,1745220470,23220000,20170228
002100,5630,122124552500,16777,94906570,21691750,20170228
003100,18500,122100000000,3414,62997750,6600000,20170228
049480,3885,122075957955,758391,2960099900,31422383,20170228
063160,23300,121847093700,16625,388603600,5229489,20170228
011150,3390,121805320470,98764,335727615,35930773,20170228
002800,8020,121667410000,13800676,100426143540,15170500,20170228
017040,2800,121345322000,231683,647665435,43337615,20170228
042370,5420,121157991660,46171,249135470,22353873,20170228
019660,4320,120964523040,122381,525701315,28001047,20170228
066620,16100,120750000000,7693,123074600,7500000,20170228
014530,3445,120125151900,29041,99589820,34869420,20170228
039860,4905,119870047890,25434,124175640,24438338,20170228
089980,8990,119580386110,29032,260485630,13301489,20170228
075580,3110,119339159200,108018,331842150,38372720,20170228
037270,2050,119249943200,69133,141344335,58170704,20170228
009780,13550,119240000000,6407,87303700,8800000,20170228
087600,14600,119231746800,33380,483781850,8166558,20170228
047400,2825,118650000000,136214,385195225,42000000,20170228
221840,6700,118564318900,52594,352924210,17696167,20170228
008700,1535,118386598700,77995094,126915079920,77124820,20170228
067370,15450,118207023000,1021,15328450,7650940,20170228
101490,5980,118017279380,426968,2467121400,19735331,20170228
041590,3885,117615636075,91855,355120945,30274295,20170228
101330,7550,117417600000,316988,2380501990,15552000,20170228
008260,4125,117260756250,384758,1593978870,28426850,20170228
041910,10250,117209580250,86978,897077150,11435081,20170228
041920,13500,116781696000,20018,270046900,8650496,20170228
053690,10750,116697571000,52845,563155600,10855588,20170228
900080,1210,116623604240,159292,192901035,96383144,20170228
140860,17850,116513286750,25873,460634150,6527355,20170228
131370,2185,116388576355,252718,551831855,53267083,20170228
222420,3045,116348405565,39008,115881375,38209657,20170228
241690,19500,116293320000,56922,1110100400,5963760,20170228
067310,5190,116102614740,130152,672572430,22370446,20170228
225650,10850,115946105450,33923,365862700,10686277,20170228
001340,2580,115889490060,683656,1752180725,44918407,20170228
009520,2780,115766714340,32312,89189380,41642703,20170228
068290,11550,115500000000,85101,986797900,10000000,20170228
100090,6850,115447851850,146489,995810400,16853701,20170228
226350,6780,115059990000,316749,2124913150,16970500,20170228
041520,9430,114939723900,9900,92301720,12188730,20170228
003960,19250,114741068750,16372,315904950,5960575,20170228
012790,14500,114550000000,35289,515032900,7900000,20170228
225330,27100,114529532200,2586,70218950,4226182,20170228
025440,1155,114474530940,143514,166117560,99112148,20170228
143540,9390,114412135740,169531,1569985880,12184466,20170228
030350,7750,114406298250,65329,508184790,14762103,20170228
103130,4995,114334146405,184939,915249470,22889719,20170228
090360,14650,114270000000,176395,2577717300,7800000,20170228
096775,91500,114230979000,7170,653517400,1248426,20170228
058610,5470,114197053250,43440,237516170,20876975,20170228
002920,4395,114039262500,40040,175640205,25947500,20170228
056090,14850,114012983700,43615,645538150,7677642,20170228
009200,2740,114009509400,36457,100639520,41609310,20170228
046070,3135,113935831680,76059,237152520,36343168,20170228
000850,51700,113740000000,3073,157802200,2200000,20170228
015260,2335,113679166780,748119,1759673210,48684868,20170228
044180,450,113618787300,77738590,35732940764,252486194,20170228
056700,3890,113335503990,346681,1356227630,29135091,20170228
006980,3665,113248500000,610336,2223617175,30900000,20170228
189300,15800,113208738000,72724,1151746350,7165110,20170228
133750,5060,113185080580,286110,1439848810,22368593,20170228
004200,5240,112922000000,12999,69922070,21550000,20170228
011810,2385,112892324580,0,0,47334308,20170228
037460,7860,112683506640,107710,846613300,14336324,20170228
058530,3250,112396375000,201966,660167020,34583500,20170228
005010,16200,112081595400,7011,113132650,6918617,20170228
000890,1165,111854687155,481845,562944980,96012607,20170228
194510,9210,111827709480,67696,625309320,12141988,20170228
215200,47950,111453829200,687,33049550,2324376,20170228
025320,1730,111294309830,715590,1231601445,64331971,20170228
048430,9660,111283200000,349995,3478713600,11520000,20170228
204630,4025,111085109625,49553,196692515,27598785,20170228
004780,6980,111004329020,44113,306116260,15903199,20170228
000215,29200,110960000000,1928,56020250,3800000,20170228
058850,2590,110554150000,180151,468596585,42685000,20170228
009770,44200,110498718200,377,16447500,2499971,20170228
040160,9150,110308145250,20876,192184360,12055535,20170228
054210,5380,110172748280,84675,455458010,20478206,20170228
043100,920,110147722200,2674411,2483539650,119725785,20170228
159580,8960,110118400000,79443,716375860,12290000,20170228
206400,4045,110003920620,121311,493550805,27195036,20170228
061250,7630,109955609540,24237,184174910,14410958,20170228
078000,11300,109640577800,9710,108844750,9702706,20170228
065130,6860,109597123020,52520,362254500,15976257,20170228
122450,8100,109136929500,41978,341876650,13473695,20170228
155650,11050,109009277650,269155,2913850150,9865093,20170228
026180,1830,108953066850,37194,67565180,59537195,20170228
058630,5700,108914175000,575040,3248891900,19107750,20170228
117670,9000,108664281000,42276,377017560,12073809,20170228
900070,2030,108418132410,332292,674840150,53407947,20170228
234920,8010,108382589100,42723,343210500,13530910,20170228
060310,2580,108293276040,52965,136087945,41974138,20170228
089230,5890,108212234440,10179,60656060,18372196,20170228
099660,1690,108139047380,121280,205394290,63987602,20170228
053610,11500,108087419000,27600,314293500,9398906,20170228
067570,3760,107995554720,29275,109325155,28722222,20170228
122640,24800,107317560800,26118,646074450,4327321,20170228
173940,7470,107305653600,12169,90491840,14364880,20170228
061040,5630,107251500000,153459,869897980,19050000,20170228
016670,2665,106808024570,1303231,3506665775,40078058,20170228
024810,435,106716314100,1753770,766039649,245324860,20170228
008040,1635,106569870615,243366,400635395,65180349,20170228
007540,37000,106404600000,4938,182034300,2875800,20170228
208640,1430,106264056470,120216,172574395,74310529,20170228
068330,2390,105676574600,396382,955759960,44216140,20170228
035480,2325,105587847600,268174,628767530,45414128,20170228
088910,4590,105391173600,195073,883962130,22961040,20170228
014970,6960,105270000000,9807,67801960,15125000,20170228
065650,3960,105253287480,94066,372980015,26579113,20170228
010960,4200,105000000000,1184403,5187030740,25000000,20170228
