티커,종가,시가총액,거래량,거래대금,상장주식수,날짜
215600,105900,7208978037300,2340061,251236107100,68073447,20180131
021240,95200,7122685119200,214468,20198511700,74818121,20180131
018880,13050,6966090000000,1045470,13674481000,533800000,20180131
035250,32450,6942369225000,373857,12090280950,213940500,20180131
128940,597000,6797257527000,72358,42976946000,11385691,20180131
023530,241500,6791474350500,127270,30678884000,28122047,20180131
008930,105000,6667423035000,144658,15017484500,63499267,20180131
161390,53500,6627316191500,396675,21244706100,123875069,20180131
088350,7510,6522660300000,2429708,17956158880,868530000,20180131
078930,69400,6448327233200,282001,19288209200,92915378,20180131
032640,14300,6243542462300,2456882,35409136250,436611361,20180131
009830,35200,5801289436800,743400,26053610200,164809359,20180131
001040,184000,5368567632000,122848,22447141000,29176998,20180131
086280,139500,5231250000000,149753,20860189000,37500000,20180131
004990,69800,5143073400000,192462,13361696900,73683000,20180131
047810,52600,5127190628200,847198,44531929759,97475107,20180131
005830,72400,5125920000000,174672,12550309600,70800000,20180131
071050,87400,4870451700800,576111,50305830100,55725992,20180131
079440,58500,4797000000000,189889,11056749000,82000000,20180131
000720,42900,4777162318500,753797,32311062200,111355765,20180131
004800,135000,4740856425000,205372,27528523500,35117455,20180131
005940,16800,4727669301600,1778884,29643334650,281408887,20180131
097950,358500,4723864158000,47167,16884918000,13176748,20180131
271560,117000,4625419617000,71930,8260775500,39533501,20180131
036460,49350,4555646550000,389022,19103241750,92313000,20180131
029780,38950,4512703804450,279854,10754515850,115858891,20180131
002380,420500,4439013716500,35662,14913580500,10556513,20180131
084990,267000,4260321420000,739856,203171376200,15956260,20180131
001450,46350,4143690000000,237921,10896291450,89400000,20180131
010060,169000,4030543699000,247337,41745477500,23849371,20180131
009240,170500,4012534724000,61998,10466122500,23533928,20180131
005387,104000,3911841960000,134428,13994425509,37613865,20180131
016360,43550,3889015000000,682035,29505791700,89300000,20180131
282330,220000,3802459320000,42255,9132438500,17283906,20180131
012750,99400,3777118293200,111385,10974348700,37999178,20180131
241560,37000,3709219142000,251199,9313699000,100249166,20180131
003490,38550,3656260640700,524647,20017772250,94844634,20180131
008770,93000,3650075253000,327317,30493828200,39248121,20180131
010140,9190,3584100000000,5319037,48829554230,390000000,20180131
000880,47050,3526808481750,319763,14927092950,74958735,20180131
130960,90400,3501380845600,244880,22103343000,38732089,20180131
138930,10600,3454913607600,1412884,14796373472,325935246,20180131
086900,608000,3439173280000,30494,18291353100,5656535,20180131
028050,17500,3430000000000,3154816,54439300200,196000000,20180131
950160,56500,3423246012500,1442674,81832513200,60588425,20180131
004170,343000,3376897083000,172574,58663305500,9845181,20180131
012630,44300,3339519174000,415633,18525042250,75384180,20180131
000120,145000,3307789880000,131108,18914166000,22812344,20180131
068760,97500,3251396265000,559330,54741707400,33347654,20180131
028670,6020,3217930462880,3196818,19079691630,534539944,20180131
008560,5300,3209897681600,3406135,17937064560,605641072,20180131
011780,103000,3138172173000,216900,21982421800,30467691,20180131
263750,251200,3031054560000,219329,54453886100,12066300,20180131
007070,38950,2999150000000,652100,25146500400,77000000,20180131
047050,24100,2973341090900,711682,17205746750,123375149,20180131
011070,125500,2970221928500,442839,56109695000,23667107,20180131
003670,49400,2918058000000,840742,41710576254,59070000,20180131
026960,29250,2916225000000,84089,2452251250,99700000,20180131
088980,8240,2876125328640,313558,2587345710,349044336,20180131
000100,233000,2844779482000,70741,16400555000,12209354,20180131
000210,81300,2829240000000,342073,27820015200,34800000,20180131
016170,110200,2787145891000,77675,8539861900,25291705,20180131
006280,236500,2763866237000,54337,12960965500,11686538,20180131
000060,24900,2747416200000,241035,5945048800,110338000,20180131
007310,770000,2648800000000,10050,7722425000,3440000,20180131
204320,277500,2606120160000,55757,15297270500,9391424,20180131
042660,24250,2586414984000,1368908,31629987200,106656288,20180131
047040,6200,2576860355600,4121329,25465362180,415622638,20180131
006260,79000,2543800000000,302639,24093998400,32200000,20180131
030000,21250,2444626031250,2452728,52365569700,115041225,20180131
145020,565100,2434284095500,27416,15338122900,4307705,20180131
069960,104000,2433853864000,141512,14646369000,23402441,20180131
006360,33250,2383201630250,1160234,38202447100,71675237,20180131
039490,107000,2364672180000,175617,18722462500,22099740,20180131
138040,16500,2357615997000,132379,2160713150,142885818,20180131
005385,92400,2320162336800,44420,4115856400,25109982,20180131
042670,11050,2298401314950,2165146,23741933750,208000119,20180131
000150,118500,2274963355500,48017,5624626000,19198003,20180131
010620,111500,2230000000000,142084,15709381000,20000000,20180131
003410,22050,2222020813950,184433,4037163700,100771919,20180131
253450,79100,2217745684000,231302,18473106600,28037240,20180131
041960,40050,2210127450300,275457,11088254150,55184206,20180131
006650,331500,2154750000000,25902,8570382000,6500000,20180131
034230,23650,2150794192800,1419948,33445999900,90942672,20180131
139130,12400,2097408329200,674379,8286617350,169145833,20180131
069620,180500,2091376787500,114280,20724397000,11586575,20180131
120110,81400,2088050659200,244224,19623092800,25651728,20180131
009420,39950,2087013488100,2638740,106846122000,52240638,20180131
010120,68900,2067000000000,51419,3559156500,30000000,20180131
267270,203500,2009826032500,53252,10759490000,9876295,20180131
085660,38850,1999647378750,2086231,80390620850,51470975,20180131
005250,42500,1998698925000,94888,4010550000,47028210,20180131
004000,76800,1981440000000,238831,18332644500,25800000,20180131
004370,323500,1967734687000,19513,6290316500,6082642,20180131
000670,1060000,1952562400000,2890,3032832000,1842040,20180131
051915,247500,1902978000000,25284,6187691500,7688800,20180131
161890,89500,1888849259500,108042,9621236100,21104461,20180131
051600,41900,1885500000000,160277,6660202100,45000000,20180131
114090,30450,1883505151500,206403,6272425100,61855670,20180131
078340,145700,1874637394000,160975,23588923300,12866420,20180131
000240,19800,1841799425400,73781,1452061550,93020173,20180131
071840,77000,1817793824000,69016,5239007100,23607712,20180131
034020,17000,1809872581000,720173,11965965600,106463093,20180131
003520,9820,1796006618420,2356988,23144879990,182892731,20180131
036490,170000,1793104410000,66988,11382296800,10547673,20180131
020150,38850,1787100000000,323348,12408287700,46000000,20180131
012450,33650,1769990000000,458790,15436829900,52600000,20180131
001800,27250,1707050444250,114414,3117642650,62644053,20180131
011790,45300,1700315341500,141630,6369990500,37534555,20180131
028300,46500,1691999127000,960708,43678362700,36387078,20180131
011210,61900,1683375637700,201210,12315302100,27195083,20180131
007390,31850,1682711908150,2859995,86290562800,52832399,20180131
090435,155500,1641742565000,19657,3101973500,10557830,20180131
181710,82700,1618027567500,146152,12016088700,19565025,20180131
079160,76300,1614608181900,153480,11681649100,21161313,20180131
001740,6500,1613219705500,1382258,8925743720,248187647,20180131
000080,23000,1613073053000,215531,4941226950,70133611,20180131
005440,16100,1573042160200,220522,3562237250,97704482,20180131
095700,77900,1563196241600,315452,24713542200,20066704,20180131
003240,1379000,1535378600000,1386,1923549000,1113400,20180131
115390,27200,1496000000000,154883,4184644150,55000000,20180131
017800,60200,1482877282600,197749,11986803800,24632513,20180131
003690,12200,1468503215200,390522,4715822500,120369116,20180131
064350,17150,1457750000000,305682,5210337100,85000000,20180131
028150,221000,1450312500000,23850,5300699300,6562500,20180131
011200,4620,1440542920740,0,0,311805827,20180131
057050,119500,1434000000000,37277,4448183000,12000000,20180131
046890,24500,1428482300000,3416302,85143070950,58305400,20180131
051905,677000,1421494869000,2908,1944232000,2099697,20180131
012510,47900,1421322330000,218187,10399805600,29672700,20180131
111770,31900,1413535829200,182322,5757936150,44311468,20180131
103140,50300,1409621183400,201474,10104447550,28024278,20180131
214320,70300,1406000000000,30474,2128728300,20000000,20180131
035760,224700,1396626894600,31303,7059262100,6215518,20180131
226320,63400,1390318571000,151460,9480687900,21929315,20180131
056190,38650,1387873574000,250402,9730432200,35908760,20180131
022100,9080,1380475339320,1627529,14742531590,152034729,20180131
185750,146500,1378425825000,56295,8272046500,9409050,20180131
180640,23200,1372754625600,710162,16398537400,59170458,20180131
005610,158500,1367697926500,24104,3758199000,8629009,20180131
240810,32950,1359959716200,241753,8012749400,41273436,20180131
014820,52200,1337286274200,23317,1201128700,25618511,20180131
285130,115000,1331682980000,144616,16648809000,11579852,20180131
039130,112000,1301012720000,93197,10552352500,11616185,20180131
192820,129000,1296386661000,65801,8458968000,10049509,20180131
079550,58600,1289200000000,77778,4528218400,22000000,20180131
098460,94100,1287847989100,86418,8139284205,13685951,20180131
178920,43850,1287713219700,608307,26416757100,29366322,20180131
082640,7870,1269892063950,222125,1732831840,161358585,20180131
003300,166500,1256294614500,12402,2053702000,7545313,20180131
267260,123000,1255311309000,96156,11983856000,10205783,20180131
001440,1455,1246168228095,1152895,1650774660,856473009,20180131
003000,27600,1229979758400,697869,19316255550,44564484,20180131
002350,12550,1225731856350,140077,1733726200,97667877,20180131
003380,17150,1212813700000,317659,5388968000,70718000,20180131
005300,1516000,1211808536000,3513,5270635000,799346,20180131
010780,39250,1209970779250,160880,6218411550,30827281,20180131
001120,29950,1160862000000,254386,7657922850,38760000,20180131
038540,24300,1160286047100,920998,21758441600,47748397,20180131
001230,12150,1159507754550,430196,5181998300,95432737,20180131
102940,100800,1150365484800,233999,23616051900,11412356,20180131
039030,93000,1142098218000,82997,7720909500,12280626,20180131
001430,31750,1138622278250,64744,2035373100,35862119,20180131
006840,85500,1132666465500,34957,2955191400,13247561,20180131
006040,336500,1131716800000,7000,2339064000,3363200,20180131
023590,25050,1123908755850,561147,14435600500,44866617,20180131
003090,19300,1122140214000,152874,2910815950,58141980,20180131
020560,5410,1110322940540,1570569,8392209810,205235294,20180131
151910,2225,1092114505500,3827053,8251730215,490837980,20180131
105630,27300,1092000000000,137673,3745810700,40000000,20180131
192080,61400,1080364559600,143466,8841652100,17595514,20180131
036830,61000,1061294531000,110790,6752955200,17398271,20180131
000370,9050,1056487180750,360324,3265668980,116738915,20180131
081660,86400,1056068409600,16086,1394569100,12223014,20180131
145990,102500,1054704807500,39070,3952067500,10289803,20180131
069080,29750,1050498799000,541142,16115378100,35310884,20180131
000070,121500,1040558926500,331859,42528102500,8564271,20180131
069260,25400,1038316135200,90534,2280823750,40878588,20180131
200130,35100,1036978885800,180800,6310988050,29543558,20180131
175330,6600,1025900191800,661667,4330174380,155439423,20180131
089590,38600,1017370858800,84375,3268846550,26356758,20180131
049770,261000,1007231364000,9893,2512245000,3859124,20180131
170900,119000,1004820292000,73506,8743492000,8443868,20180131
066970,40850,1004007991150,290752,11657795150,24577919,20180131
200230,13800,1003370151600,2466914,34183873600,72707982,20180131
096530,38200,1002139564000,237495,8977055450,26234020,20180131
093050,34250,1001470000000,82564,2798862300,29240000,20180131
093370,10800,997917332400,2036094,22025712450,92399753,20180131
003470,4980,993895631280,1918252,9568515740,199577436,20180131
214370,92000,988356000000,128747,11698272000,10743000,20180131
108230,27250,983137953250,286551,7803403900,36078457,20180131
001060,49800,972789315600,343148,16971252000,19533922,20180131
115450,42000,971961144000,352443,14591255050,23141932,20180131
018670,106000,950543976000,36247,3839150000,8967396,20180131
112040,56200,944160000000,407296,22129336400,16800000,20180131
073240,5950,940059290100,1714000,10026776360,157993158,20180131
058470,61200,932833044000,61513,3701954600,15242370,20180131
001680,26750,926834668750,155984,4122439700,34648025,20180131
009410,12100,924440000000,296875,3566174750,76400000,20180131
008000,19800,918004249800,48684,964029900,46363851,20180131
005850,27050,916050684500,151357,4049636900,33865090,20180131
052690,23900,913458000000,79098,1886055400,38220000,20180131
000640,148500,911526858000,23644,3473737000,6138228,20180131
078160,115000,903718415000,369556,43350382200,7858421,20180131
272450,30100,903000000000,137080,4109201600,30000000,20180131
071320,77200,893879036800,12506,963635300,11578744,20180131
086520,40150,886921168650,604455,24150163550,22090191,20180131
000250,39750,878706066750,402334,15889167250,22105813,20180131
108320,53700,873392910000,84539,4538417900,16264300,20180131
009450,68000,866286680000,156057,10523373200,12739510,20180131
144510,81900,864377022600,1537938,118682791900,10554054,20180131
284740,192500,863837205000,19297,3706814500,4487466,20180131
024720,51300,859220416800,104481,5386472400,16748936,20180131
005290,16450,845768426300,687860,11438958000,51414494,20180131
041510,38600,839768591800,225275,8641671750,21755663,20180131
034830,3290,830689566700,1447903,4778671050,252489230,20180131
003540,16350,830145090000,893464,14647828300,50773400,20180131
048260,57700,824285870900,96047,5561040900,14285717,20180131
051370,35300,823459761600,465375,16308920950,23327472,20180131
108670,91500,820541805000,70379,6383491700,8967670,20180131
064760,70000,817250000000,77297,5421289200,11675000,20180131
237690,43650,814334400000,173459,7505463750,18656000,20180131
003620,5880,811142448480,459561,2655537410,137949396,20180131
058820,7440,810121095360,7151717,52841168640,108887244,20180131
007570,42400,807549721600,297960,12742142750,19045984,20180131
036420,7010,799623563820,2338655,16301388440,114068982,20180131
241590,26350,797570627250,67722,1759900500,30268335,20180131
020000,32350,796780500000,60571,1952234550,24630000,20180131
085620,5400,783972000000,337839,1835656440,145180000,20180131
271980,73900,776282032700,68762,5050279400,10504493,20180131
009970,56300,767683829600,20099,1157909400,13635592,20180131
145720,69000,763749270000,50200,3466149100,11068830,20180131
005880,31250,763328250000,228706,7031345950,24426504,20180131
014680,67400,761296143000,76700,5134166600,11295195,20180131
042700,11850,753447885000,248388,2924561200,63582100,20180131
199800,127000,741189145000,30564,3891725000,5836135,20180131
066575,43100,740716255200,56450,2421198900,17185992,20180131
002020,61400,740556759000,45590,2801749100,12061185,20180131
280360,175000,736592850000,10279,1811726500,4209102,20180131
037560,9410,728774999650,2297397,21330150990,77446865,20180131
031390,62200,727487405800,646034,39200385500,11695939,20180131
025540,69600,724884000000,18144,1236879400,10415000,20180131
064960,49400,722382918400,67335,3288546800,14623136,20180131
002270,637000,721001190000,3883,2445643000,1131870,20180131
029530,71000,715682059000,16095,1147214900,10080029,20180131
065620,31750,713954122000,78933,2536678700,22486744,20180131
007700,46200,711480000000,91597,4233983300,15400000,20180131
003230,94300,710363314500,365926,34821309400,7533015,20180131
048530,46850,704551944700,257298,12123871250,15038462,20180131
053210,14650,700591801900,214354,3177622900,47821966,20180131
083790,27000,699386697000,688479,18476995600,25903211,20180131
123890,7460,697510000000,209516,1556453210,93500000,20180131
089600,79600,696873403600,25452,2010707300,8754691,20180131
095610,35050,692876321300,217733,7678984500,19768226,20180131
019680,8180,692869313000,93772,762616190,84702850,20180131
007460,13900,691869525400,494343,6871499400,49774786,20180131
002240,34400,688000000000,27149,930772750,20000000,20180131
084110,67500,669040087500,59297,3956914100,9911705,20180131
000990,14800,656643913600,2730565,39628000750,44367832,20180131
192530,12750,654279726750,140165,1799558350,51316057,20180131
112610,37700,651671455500,100886,3783922650,17285715,20180131
005180,66100,651167030100,23359,1542444900,9851241,20180131
060980,60200,650321998200,48744,2931420300,10802691,20180131
017810,168500,641832507500,5483,923239500,3809095,20180131
034310,16850,638316755000,84861,1421538850,37882300,20180131
058650,158000,632000000000,339,52882000,4000000,20180131
036930,13050,629652216600,474515,6200639650,48249212,20180131
080160,33300,629370000000,92704,3120560200,18900000,20180131
049950,82000,628187896000,30692,2500616400,7660828,20180131
003530,3640,627690740040,2718035,9814291985,172442511,20180131
003030,104500,627000000000,33908,3478907600,6000000,20180131
243070,101200,626429113200,51230,5148988100,6190011,20180131
086450,70400,625996800000,57716,4120800700,8892000,20180131
237880,36300,615215848500,33412,1207631700,16948095,20180131
039840,40450,613683251350,110023,4416964050,15171403,20180131
025860,12350,613533711050,649635,7941013050,49678843,20180131
272290,70700,612321458700,113017,7958673700,8660841,20180131
141080,61500,612207100500,442521,27568760200,9954587,20180131
090460,19550,611324120800,892301,17358938200,31269776,20180131
000815,191000,609672000000,39798,7615847000,3192000,20180131
030190,10000,607148200000,674003,6925650840,60714820,20180131
030530,7760,599366732560,808141,6383013230,77237981,20180131
079430,29100,597576706200,102374,2972326200,20535282,20180131
161000,18650,597546000000,306265,5728521400,32040000,20180131
031430,83600,596904000000,34607,2923505700,7140000,20180131
096760,9250,585141652250,319749,2946537620,63258557,20180131
214450,61800,585012210600,115417,7147335600,9466217,20180131
087010,78400,581585625600,240254,18601948800,7418184,20180131
004430,24200,580800000000,327959,8128733950,24000000,20180131
041830,42150,576771411300,88747,3709351100,13683782,20180131
032350,12700,576516792100,37495,479510750,45395023,20180131
001720,61300,575376328100,3559,216882800,9386237,20180131
035600,20550,572995773300,359003,7440893000,27883006,20180131
006730,12000,566033448000,180186,2175013300,47169454,20180131
033920,19850,565725000000,113744,2256074450,28500000,20180131
043150,37950,563719015200,117555,4438422300,14854256,20180131
067080,30800,561329199200,695658,21547234400,18224974,20180131
032190,14650,561095000000,1294093,20044907800,38300000,20180131
053800,56000,560775880000,190720,10748046000,10013855,20180131
183490,81900,559817212500,34094,2747215300,6835375,20180131
005500,40150,558085000000,56785,2299567250,13900000,20180131
182400,23150,557111093100,335748,7750620400,24065274,20180131
267980,72700,553130534600,58971,4296589300,7608398,20180131
091700,10200,552395382000,649658,6620188290,54156410,20180131
249420,28050,550601640600,299011,8268422200,19629292,20180131
001520,2300,548973344900,1337949,3058588310,238684063,20180131
006120,50900,548920004700,180250,9010849600,10784283,20180131
025900,38200,548428079200,163747,6058649050,14356756,20180131
031440,141500,547955920000,31378,4479994000,3872480,20180131
138250,16150,544190400000,189103,3029848400,33696000,20180131
033270,33550,543755653100,174265,5930338550,16207322,20180131
035900,15650,541848713650,723915,11424141650,34622921,20180131
068240,22200,539396552400,772595,16681563600,24297142,20180131
019210,17900,538670463800,112795,2024772800,30093322,20180131
122870,29600,538296986400,125571,3697970000,18185709,20180131
006060,9700,536604000000,638192,6272222620,55320000,20180131
222040,26000,536328000000,638035,16666242300,20628000,20180131
210980,33150,535538250000,20771,684932050,16155000,20180131
004380,25200,529200000000,124869,3173611400,21000000,20180131
041190,6270,526680000000,10213524,66187575550,84000000,20180131
072710,113500,526389165000,2042,233418000,4637790,20180131
192400,98400,523083969600,14640,1419009100,5315894,20180131
009290,9970,522635884470,257366,2552563530,52420851,20180131
034120,28600,522023845200,62063,1752368950,18252582,20180131
039200,19100,520490031700,667389,12494901500,27250787,20180131
065660,65400,520167467400,119435,7823385800,7953631,20180131
084370,22300,511027736600,120014,2693280050,22916042,20180131
033290,5640,510421319760,628289,3566123690,90500234,20180131
004490,36300,508200000000,32991,1183668350,14000000,20180131
003920,699000,503280000000,1193,831110000,720000,20180131
003850,56800,502112000000,149285,8487883500,8840000,20180131
092040,52200,500898411000,84775,4405905400,9595755,20180131
070960,10400,500586663200,421030,4415499150,48133333,20180131
008730,20150,499720000000,86049,1731265700,24800000,20180131
031980,24500,498124298000,296442,7243878350,20331604,20180131
101530,17100,497897656200,52704,919138150,29116822,20180131
119610,46150,497312400000,41939,1942049700,10776000,20180131
002960,382500,497250000000,2920,1108656000,1300000,20180131
027410,15350,495248086650,459146,7073333200,32263719,20180131
041140,13950,493457841900,956343,13586512200,35373322,20180131
000400,3660,491464800000,548936,2014466120,134280000,20180131
265520,35300,490642183600,261593,9270565150,13899212,20180131
126560,4340,489884426640,123389,527282690,112876596,20180131
174900,72000,489600000000,321172,23380772800,6800000,20180131
036580,13300,488481641900,62709,832402150,36727943,20180131
101060,3470,485439779300,187353,639905315,139896190,20180131
004690,119500,484575487500,13306,1593662000,4055025,20180131
044490,24150,483178251150,207194,4918682200,20007381,20180131
002390,38300,482353264000,109900,4156242150,12594080,20180131
013120,5290,480374849000,235463,1234525080,90808100,20180131
001820,46150,479729250000,278283,12879843750,10395000,20180131
052710,49050,477914064300,323952,15844948650,9743406,20180131
213420,19850,476598738200,348330,6948570550,24010012,20180131
206640,20450,476511319150,368176,7471295000,23301287,20180131
229500,55000,476058770000,6822,368430700,8655614,20180131
004130,23050,474267879650,174185,3953015800,20575613,20180131
023410,6450,472145901750,1923413,12384578280,73200915,20180131
008060,9640,470396332000,162530,1572382000,48796300,20180131
191420,116400,469943698800,83314,9786500900,4037317,20180131
168330,23050,466325472000,755015,17750291650,20231040,20180131
007630,19200,466076582400,1694228,32578183800,24274822,20180131
025770,12000,465752916000,95412,1136130550,38812743,20180131
010050,690,465200350140,7015075,4805818739,674203406,20180131
038290,48100,464850328800,660195,31485265900,9664248,20180131
033240,25900,463610000000,164269,4215785700,17900000,20180131
017390,92500,462500000000,370,34166800,5000000,20180131
082270,14950,459838588300,355646,5319515800,30758434,20180131
065160,6750,457648548750,1604312,11002796560,67799785,20180131
078020,11300,457437447000,12884,143263350,40481190,20180131
078520,18400,456746199200,113676,2080076250,24823163,20180131
016580,24550,456631718500,171075,4259133500,18600070,20180131
019170,8590,455141064100,491051,4230659010,52984990,20180131
049960,48350,454490000000,69735,3354305950,9400000,20180131
064240,14050,452703546650,801550,11137030300,32220893,20180131
217480,20500,452320200000,1189062,25251381700,22064400,20180131
030520,19500,450103114500,233443,4493193600,23082211,20180131
010170,7530,449854436250,6562962,50402886320,59741625,20180131
003800,202000,448036000000,13,2624000,2218000,20180131
063080,67900,447813536800,99306,6713846900,6595192,20180131
074610,20450,447571542550,955586,20070858150,21886139,20180131
218410,20250,446247792000,97263,1962890800,22036928,20180131
025620,16800,444916130400,727053,12079282850,26483103,20180131
023890,48600,444690000000,2004,96861400,9150000,20180131
014830,49650,441380704950,47030,2341872600,8889843,20180131
100120,44000,440082060000,108301,4751029700,10001865,20180131
016450,11000,440000000000,37623,413983550,40000000,20180131
00088K,19400,435956800000,143383,2789927900,22472000,20180131
214150,7190,434801423630,379356,2653198120,60473077,20180131
080420,10750,428503718250,29996,320062750,39860811,20180131
035810,7620,428174696100,2410336,18630919550,56190905,20180131
005420,28600,427811498400,418485,12097031250,14958444,20180131
005810,54500,427016601500,7062,382537300,7835167,20180131
183190,129500,426807265500,13107,1668922500,3295809,20180131
030610,11850,426600000000,265388,3137930400,36000000,20180131
011810,23850,426018955500,0,0,17862430,20180131
001510,1330,425755837430,6011130,7983422730,320117171,20180131
234080,53600,424366047200,73326,3881848400,7917277,20180131
015750,7050,423000000000,441037,3063895140,60000000,20180131
025980,25500,419836666500,92809,2385232200,16464183,20180131
051500,35250,418473406500,39986,1398039300,11871586,20180131
010955,104000,418280408000,15495,1598409000,4021927,20180131
102460,24850,416734500000,73084,1805731450,16770000,20180131
067290,10200,414478489200,1448388,14771272010,40635146,20180131
008490,35800,414174245400,24115,854676600,11569113,20180131
015350,37500,412500000000,3545,132063800,11000000,20180131
060570,8640,410819834880,17763709,141185199130,47548592,20180131
079980,11900,410550000000,145216,1723597800,34500000,20180131
000540,6390,410510501550,51198,329295170,64242645,20180131
003220,22550,410481596250,69387,1555769450,18203175,20180131
033660,7130,410302195700,17894,126875940,57545890,20180131
281820,20550,407698437000,157706,3252827000,19839340,20180131
005720,7600,406934225200,71009,545274680,53543977,20180131
017940,59300,406798000000,4906,290491000,6860000,20180131
001200,4195,406354623510,1591140,6701934735,96866418,20180131
016250,144700,405160000000,15236,2151361300,2800000,20180131
136490,17000,404253268000,48680,822136450,23779604,20180131
203690,8910,402425763300,782678,7031627020,45165630,20180131
011690,7660,400864307300,576914,4368763280,52332155,20180131
121800,18900,400277297700,1325955,25408756450,21178693,20180131
006380,10000,400000000000,1918185,19215274300,40000000,20180131
016800,34600,397900000000,1018,35015800,11500000,20180131
000050,14500,397521415000,27297,391888250,27415270,20180131
115960,32000,396736000000,61574,1984785200,12398000,20180131
097230,3720,394515329760,390568,1450915895,106052508,20180131
104830,62500,394000000000,31410,1977228800,6304000,20180131
003560,2710,393365976870,1311939,3578620545,145153497,20180131
001630,78200,391771130200,20344,1575966200,5009861,20180131
200670,43900,391502482800,45665,1997406250,8918052,20180131
032500,24300,391230000000,322615,7856566800,16100000,20180131
066700,12850,390066016200,1200014,15008573150,30355332,20180131
037710,243000,388800000000,673,161611000,1600000,20180131
001725,54900,387251588700,1324,72475000,7053763,20180131
208640,5080,386184287320,1193327,5960921760,76020529,20180131
241770,38600,385040404000,63696,2441514250,9975140,20180131
036630,640,384208720640,11888142,7706850628,600326126,20180131
003060,4415,380896054380,1625235,7177684440,86273172,20180131
002795,59100,380826807000,8941,529786200,6443770,20180131
074600,14450,379861600000,168473,2418018950,26288000,20180131
260930,37500,379580662500,44136,1639040500,10122151,20180131
099190,27500,377691545000,51068,1398307650,13734238,20180131
073070,4315,377598638125,2454757,10674364115,87508375,20180131
054950,59300,375422844400,24966,1495096600,6330908,20180131
060250,19050,373141932150,254715,4824982050,19587503,20180131
002000,36700,369923522000,2117,77001550,10079660,20180131
092730,49500,369331231500,29980,1470924900,7461237,20180131
038500,3440,369308675120,71120,242559710,107357173,20180131
213500,15500,368908928000,166376,2543949500,23800576,20180131
023160,13900,368350000000,123294,1671880900,26500000,20180131
084690,10150,367557260700,74906,755805750,36212538,20180131
225570,3170,366807639130,2267003,7125614455,115712189,20180131
122900,10150,364824901000,109600,1123182050,35943340,20180131
004870,5140,364731644960,3503499,18084648555,70959464,20180131
001500,12400,363780176400,98815,1207982950,29337111,20180131
016100,20250,363275219250,244859,4940881200,17939517,20180131
095570,7750,362872786250,48567,374538540,46822295,20180131
214420,20550,362502000000,81695,1648811100,17640000,20180131
002990,10100,362080222700,248421,2475423900,35849527,20180131
007690,62200,361420315200,18031,1126232400,5810616,20180131
039440,28250,360093427500,453434,12729713650,12746670,20180131
007160,71900,359500000000,14539,1049169100,5000000,20180131
