티커,종가,시가총액,거래량,거래대금,상장주식수,날짜
022220,2120,109804507480,58805,126609400,51794579,20190430
950130,4055,109748291150,37399,152071655,27064930,20190430
064090,1775,109707384175,995442,1784415285,61806977,20190430
260970,361300,109705854600,0,0,303642,20190430
075180,5710,109632000000,4018,23014650,19200000,20190430
006580,4070,109279500000,62082,253527895,26850000,20190430
900270,1365,109200000000,7415157,10298080270,80000000,20190430
226360,4030,108900973220,358348,1451312815,27022574,20190430
023800,7180,108849719040,146583,1040128800,15160128,20190430
105840,5840,108577607040,153185,893818650,18592056,20190430
120030,86200,108409516200,844,72699000,1257651,20190430
259630,21200,108372068000,5823,122869250,5111890,20190430
046120,4555,108366060015,348443,1585755420,23790573,20190430
011785,35750,108089624500,25696,916185600,3023486,20190430
003480,3660,108079111920,13452,48757530,29529812,20190430
234300,9050,107886679000,105049,953236070,11921180,20190430
073640,2000,107762740000,108033,215121735,53881370,20190430
137400,12000,107699724000,61488,744819000,8974977,20190430
041440,6010,107674823440,66752,401365570,17915944,20190430
005800,119500,107550000000,214,25566500,900000,20190430
087260,7170,107550000000,475949,3388527280,15000000,20190430
089230,1170,107477346600,685285,792808425,91860980,20190430
038060,2270,107318299680,106396,239751380,47276784,20190430
142280,11150,107232705450,35711,389415200,9617283,20190430
126880,6030,107178257160,220650,1335868270,17774172,20190430
069920,4200,107159190600,5294,22010450,25514093,20190430
017040,2470,107043909050,178833,437478630,43337615,20190430
045970,5430,107035367220,8243,44545410,19711854,20190430
217600,1675,106967744500,271623,454195095,63861340,20190430
001570,2420,106596486700,38948,93103980,44048135,20190430
211270,7080,106304812320,5527,38677080,15014804,20190430
065150,1315,106263055205,0,0,80808407,20190430
069460,3915,106232894685,1653144,6440647295,27134839,20190430
063440,2400,106056547200,2712152,6373769345,44190228,20190430
131290,9580,105968489820,22654,215148460,11061429,20190430
041910,8900,105894540700,22183,195661480,11898263,20190430
061250,7340,105776431720,36036,263068670,14410958,20190430
193250,2315,105648717425,305321,706311550,45636595,20190430
090850,9680,105522648000,35849,342694330,10901100,20190430
011150,2935,105456818755,5058355,15087918335,35930773,20190430
044060,10650,105282236400,93268,991452100,9885656,20190430
111110,13150,105200000000,5108,67437250,8000000,20190430
041460,4900,105150320100,64124,314568255,21459249,20190430
004540,2805,104460143865,56960,159750005,37240693,20190430
000040,550,104194241250,2154890,1205095554,189444075,20190430
221840,5880,104053461960,42861,249916110,17696167,20190430
090370,2140,103925179520,955557,2036139745,48563168,20190430
001550,20000,103844780000,22407,448521650,5192239,20190430
027040,1490,103687382030,236098,350016890,69588847,20190430
104200,6970,103348023500,8247,56967890,14827550,20190430
250060,3210,103269917940,679828,2181191555,32171314,20190430
222110,10700,103167056700,15569,166460500,9641781,20190430
043090,3730,103156298120,242724,902394640,27655844,20190430
035290,4450,103013023300,298973,1334709640,23148994,20190430
093920,5530,102858000000,12134,66684130,18600000,20190430
080000,2995,102796995650,38518,115767125,34322870,20190430
114810,7650,102631780350,64597,482265670,13415919,20190430
055490,21750,102608887500,17281,371229450,4717650,20190430
009070,3420,102600000000,87296,298720270,30000000,20190430
058850,2400,102444000000,124369,297721995,42685000,20190430
122310,23400,102427790400,25379,591399850,4377256,20190430
066590,4145,102357885935,121404,503877790,24694303,20190430
066130,7990,102272000000,438970,3535801500,12800000,20190430
277880,17500,102237975000,100,1750000,5842170,20190430
003080,5100,102102000000,5299,26996860,20020000,20190430
197210,6890,101882181960,342999,2366356410,14786964,20190430
194480,9080,101735679600,2928,26679030,11204370,20190430
025560,160,101570944000,2291060,368140650,634818400,20190430
014130,8450,101400000000,11396241,97517548250,12000000,20190430
001380,2255,101394142465,221431,495550120,44964143,20190430
107590,43400,101198991600,4409,192120100,2331774,20190430
011000,4770,101000280510,63287,300089695,21174063,20190430
003610,2385,100919104650,46953,111358875,42314090,20190430
290550,12250,100833829250,131119,1581373850,8231333,20190430
016600,720,100798791840,456079,327907251,139998322,20190430
019010,20900,100738000000,0,0,4820000,20190430
012800,1105,100710251395,13977431,15524215155,91140499,20190430
219550,1770,100591347900,5321452,9487895225,56831270,20190430
016740,3715,100552716200,362953,1355187665,27066680,20190430
104460,9350,100172393750,60079,556710430,10713625,20190430
133820,3380,99879000000,3642968,12529767860,29550000,20190430
041930,6320,99856000000,337379,2142507690,15800000,20190430
004450,46300,99747747700,279,12950450,2154379,20190430
134790,49800,99600000000,3938,195203950,2000000,20190430
176440,7010,99557197680,304270,2141798250,14202168,20190430
042510,3115,99086941380,721183,2226388405,31809612,20190430
900340,2445,98800237275,2988120,7400820750,40409095,20190430
090710,1290,98759261430,2028846,2625805525,76557567,20190430
012320,41750,98739710250,3137,131014750,2365023,20190430
043290,13800,98553127800,26651,358170400,7141531,20190430
000300,961,98160471451,181695,174931443,102144091,20190430
100840,13050,97962578550,7859,102472000,7506711,20190430
033830,979,97900000000,855875,830738788,100000000,20190430
134380,44700,97888708800,641,28647250,2189904,20190430
088130,8940,97566082080,20109,177424740,10913432,20190430
106190,13750,97470752500,10571,145156550,7088782,20190430
078140,8790,97451029410,50423,439759150,11086579,20190430
101160,5900,97414858700,53054,312366570,16510993,20190430
005860,2470,97327101950,5143387,13022381730,39403685,20190430
196450,783,97136138493,1316691,1035779097,124056371,20190430
091970,4575,96999314700,226400,1040362635,21202036,20190430
039610,9300,96816720000,184750,1722900520,10410400,20190430
234070,27400,96813132400,101,2612400,3533326,20190430
041650,4500,96621525000,30331,137105145,21471450,20190430
204630,3375,96570478125,105614,352677620,28613475,20190430
100220,7430,96565785630,14412,107255730,12996741,20190430
004080,10050,96480000000,568,5667050,9600000,20190430
010400,12650,96418300000,123951,1536311550,7622000,20190430
007590,7070,96276269390,4353,30395480,13617577,20190430
024950,7230,95967961710,17735,127963750,13273577,20190430
095500,4120,95952875960,67506,279243965,23289533,20190430
068330,2170,95949023800,326040,707734350,44216140,20190430
216280,23700,95748000000,5782,134913000,4040000,20190430
011090,1595,95686667395,259278,411868355,59991641,20190430
007630,2490,95683048230,1262742,3196152135,38426927,20190430
094360,12900,95661588300,2703488,35217701100,7415627,20190430
006340,1400,95350039400,211120,296901070,68107171,20190430
004770,3180,95325206400,591757,1870857000,29976480,20190430
072470,5040,95192198640,15569,77942665,18887341,20190430
066430,8230,95167884820,191529,1558157060,11563534,20190430
094940,14450,94997218900,54344,780231100,6574202,20190430
950140,4780,94968399480,31674,149294820,19867866,20190430
120240,13350,94790219850,12940,171377100,7100391,20190430
094820,6280,94694292520,47172,296604680,15078709,20190430
002720,5140,94578672800,141260,720293520,18400520,20190430
037350,6110,94521700000,17575,107034450,15470000,20190430
044480,8170,94442299650,30065,240255360,11559645,20190430
900280,1010,94334000000,1272665,1279443890,93400000,20190430
000850,42850,94270000000,4735,201066100,2200000,20190430
096350,866,93922302790,426025,370012204,108455315,20190430
002300,18750,93842793750,5924,110716850,5004949,20190430
191600,35950,93470000000,100,3595000,2600000,20190430
026040,5660,93411451400,54605,306580180,16503790,20190430
080720,15800,93278902400,36767,577631900,5903728,20190430
187870,13750,93252500000,31573,426830500,6782000,20190430
049630,1280,93177493760,1896965,2443192125,72794917,20190430
220100,16200,93136051800,197389,3033741650,5749139,20190430
011160,1270,93124133030,55481,70258615,73326089,20190430
066360,3340,93093712460,675108,2244742135,27872369,20190430
208640,1220,93061828140,5142829,6324812465,76280187,20190430
004780,5850,93033714150,71257,419110250,15903199,20190430
005010,12150,92603266200,27173,328054600,7621668,20190430
024880,5430,92570031840,64409,346119960,17047888,20190430
071670,9250,92500000000,96959,909476230,10000000,20190430
024800,3395,92390104100,28986,97239070,27213580,20190430
246720,8030,92204659690,9718,77573000,11482523,20190430
047400,2190,91980000000,461263,1005970945,42000000,20190430
009190,7460,91891780180,10908,80042370,12317933,20190430
033540,5400,91711926000,64434,347151990,16983690,20190430
092070,8520,91690774560,21454,181548760,10761828,20190430
093520,5670,91644731640,300094,1683652070,16163092,20190430
002200,22850,91400000000,3376,77208750,4000000,20190430
069640,7070,91268906540,5114,35848330,12909322,20190430
001750,7150,91009018100,11067,79229960,12728534,20190430
163560,6790,90646500000,5798,39350860,13350000,20190430
066110,1730,90559912100,372882,639630320,52346770,20190430
092460,7900,90530065800,6601,52024880,11459502,20190430
036260,2530,90268163480,486148,1227278755,35679116,20190430
139670,12850,90167306350,136098,1746485900,7016911,20190430
004910,7030,89984000000,5112,35808290,12800000,20190430
065680,9050,89904691000,7131,64507430,9934220,20190430
002230,4570,89888440510,29387,133659490,19669243,20190430
150440,9390,89819218680,8221,79199430,9565412,20190430
058860,2580,89789160000,37689,97055370,34802000,20190430
046390,2085,89754940305,778496,1587057380,43047933,20190430
038870,7730,89752983620,67419,521429970,11610994,20190430
094170,6570,89473216500,252692,1661587440,13618450,20190430
038460,4470,89305861800,28041,124905475,19978940,20190430
036170,2755,89155108755,93631,258674575,32361201,20190430
004720,7700,89091494800,52015,399067560,11570324,20190430
032850,5350,88934617550,59456,316892830,16623293,20190430
057540,2185,88883647775,128255,279698225,40679015,20190430
220260,3695,88846858810,871505,3136915490,24045158,20190430
054620,4355,88816832455,39792,171264500,20394221,20190430
053450,7520,88760673120,27310,203920140,11803281,20190430
083550,8750,88743987500,62124,543933360,10142170,20190430
053620,10300,88580000000,13565,139519450,8600000,20190430
032940,4935,88506421920,69945,344001210,17934432,20190430
079190,2780,88360067660,0,0,31784197,20190430
054210,4310,88261067860,96129,418335005,20478206,20190430
036090,1210,88026668730,436101,522267985,72749313,20190430
039010,10200,87975000000,26176,268821500,8625000,20190430
290740,17300,87946868200,37132,635142800,5083634,20190430
145210,2990,87912180330,0,0,29402067,20190430
099440,3180,87894462240,206957,657048975,27639768,20190430
006090,9320,87819927480,40053,370068130,9422739,20190430
258830,12950,87771745950,12872,165078050,6777741,20190430
031510,3370,87620000000,153846,516221370,26000000,20190430
040300,2085,87570000000,17187,35622310,42000000,20190430
009770,35000,87498985000,210,7314950,2499971,20190430
017550,1620,87455964060,2474172,4022924085,53985163,20190430
019685,4495,87324320050,2784,12514010,19426990,20190430
025440,873,87004352439,55156,47889948,99661343,20190430
037070,6200,86800000000,69913,429682750,14000000,20190430
203400,7000,86778832000,7633,53166430,12396976,20190430
246960,17200,86759964800,43006,737776100,5044184,20190430
290660,7300,86676878500,35725,259092980,11873545,20190430
001070,16350,86655000000,4373,71615500,5300000,20190430
023450,23900,86560733200,590,14145400,3621788,20190430
017510,5670,86444820000,84884,481631800,15246000,20190430
123410,3100,86307298400,493738,1529753035,27841064,20190430
052860,5430,85767056340,990251,5019451105,15795038,20190430
046070,2195,85746041920,0,0,39064256,20190430
220180,5560,85717385760,122838,679687760,15416796,20190430
047560,8640,85530816000,15585,134062620,9899400,20190430
003547,8550,85500000000,6353,54257360,10000000,20190430
122350,2770,85391499120,118838,329983185,30827256,20190430
014580,3095,85369694500,152650,471862480,27583100,20190430
285490,18450,85364460000,34364,628400950,4626800,20190430
302550,16500,85244626500,2267,37401600,5166341,20190430
005750,5100,85028424000,11384,58217030,16672240,20190430
021820,8500,85000000000,5893,49934690,10000000,20190430
031860,4030,84922594120,810673,3184715145,21072604,20190430
065350,3835,84709577745,28160,107795290,22088547,20190430
127160,1440,84704798880,2240255,3136501305,58822777,20190430
014190,2390,84605775340,80142,192440725,35399906,20190430
043340,1175,84600000000,893054,1052256710,72000000,20190430
067570,2945,84586943790,51618,151203255,28722222,20190430
176750,12300,84511799400,3481,42306550,6870878,20190430
014570,7680,84480000000,43891,332627930,11000000,20190430
038530,3205,84475579175,613231,1961605965,26357435,20190430
119830,13150,84423604900,30706,402515050,6420046,20190430
079950,3635,84332000000,13420,48679205,23200000,20190430
084730,8080,84239510560,13401,107551620,10425682,20190430
092600,6260,84181350000,112562,705555830,13447500,20190430
024060,5610,84150000000,2194554,12121459800,15000000,20190430
040160,6970,84027078950,12597,87290530,12055535,20190430
041520,6880,83858462400,40083,272822620,12188730,20190430
148250,12900,83814499200,79139,993863600,6497248,20190430
204020,8300,83611834500,71426,588272650,10073715,20190430
03473K,147500,83504912500,3229,472307000,566135,20190430
006740,3760,83472000000,55789,207868005,22200000,20190430
001020,928,83448095776,84043,77738670,89922517,20190430
108860,3780,83371472100,0,0,22055945,20190430
137950,3985,83224250315,85074,337846350,20884379,20190430
049480,2640,82955091120,1152263,3091993260,31422383,20190430
012790,10500,82950000000,148908,1548342860,7900000,20190430
026150,5530,82921321420,115286,638363890,14994814,20190430
208140,4035,82837839840,643910,2619366930,20529824,20190430
033430,1500,82821768000,1163576,1766161975,55214512,20190430
019660,2900,82717961500,122560,349007580,28523435,20190430
105740,10000,82629120000,162050,1630621950,8262912,20190430
083660,4170,82347662970,0,0,19747641,20190430
238490,14550,82296516900,36277,520136050,5656118,20190430
015230,41100,82200000000,3244,134038650,2000000,20190430
006660,10100,82075771400,12007,120412750,8126314,20190430
008800,2545,82061038535,21764,54668945,32244023,20190430
148140,10350,81979762500,66921,691035700,7920750,20190430
131100,3600,81971370000,88711,318351420,22769825,20190430
008600,1435,81795000000,248059,351988050,57000000,20190430
060370,3730,81687000000,304769,1131382600,21900000,20190430
000220,12800,81517913600,31347,396723850,6368587,20190430
198440,2545,81388998200,112381,285619840,31979960,20190430
005190,15250,81367351000,11340,173196950,5335564,20190430
241820,9100,81364592400,52116,464958870,8941164,20190430
047920,5870,81289949510,1954917,11688112830,13848373,20190430
102210,1100,81066045500,0,0,73696405,20190430
037370,10800,81000000000,71141,771382400,7500000,20190430
073570,5830,80879438420,0,0,13872974,20190430
031820,1690,80868977540,812331,1361273790,47851466,20190430
017650,1795,80775000000,164010,294611595,45000000,20190430
149980,5730,80762888850,432934,2491528610,14094745,20190430
031310,5120,80755578880,51884,263560990,15772574,20190430
124500,4985,80687783275,50109,249280145,16186115,20190430
057880,2570,80641413740,516205,1313202885,31377982,20190430
206400,967,80565232705,81351,78316315,83314615,20190430
080010,8910,80323650000,11011,97414710,9015000,20190430
263600,9890,80208552740,31558,311800710,8110066,20190430
222420,2015,80163671900,262340,529894045,39783460,20190430
014440,4000,80000000000,3832,15211505,20000000,20190430
112240,1815,79827028710,0,0,43981834,20190430
053590,1135,79816584570,537364,602948690,70322982,20190430
195990,734,79703198576,3413746,2490077404,108587464,20190430
001080,19200,79680000000,1354,26039300,4150000,20190430
013310,2625,79632540750,182199,476732435,30336206,20190430
064510,6280,79499819960,145919,908954030,12659207,20190430
060480,7160,79404400000,1278382,9232177740,11090000,20190430
043650,4440,79290869760,60160,262054320,17858304,20190430
027830,1980,79200000000,232650,459538270,40000000,20190430
079960,10050,78993000000,2645,26573100,7860000,20190430
114120,1200,78921470400,1073316,1278681370,65767892,20190430
036120,2215,78632500000,108230,240921330,35500000,20190430
009310,1595,78457983010,61751,98253435,49189958,20190430
050540,2020,78346897860,44976,90601100,38785593,20190430
036480,20600,78280000000,203141,4214986350,3800000,20190430
021040,1070,78230723820,428703,457832105,73112826,20190430
123840,1405,78127576480,110723,154508925,55606816,20190430
214610,6800,78063639600,3695,24906000,11479947,20190430
196300,15550,78001365750,46238,720798250,5016165,20190430
048470,7790,77900000000,120556,950463350,10000000,20190430
217330,13800,77747323200,43826,595905800,5633864,20190430
094840,7420,77701052800,14508,108121280,10471840,20190430
053280,4515,77658000000,6211,27806500,17200000,20190430
004090,118500,77641200000,1737,207330000,655200,20190430
119850,4750,77405183000,41849,197316465,16295828,20190430
226340,2660,77399871360,429080,1138065435,29097696,20190430
050860,4415,77262500000,136990,605653925,17500000,20190430
214680,1735,77206984705,312439,535582915,44499703,20190430
084670,26650,77166913850,2791,74506400,2895569,20190430
115310,24150,77108124450,1047,25244000,3192883,20190430
109860,11000,77000000000,10082,110511200,7000000,20190430
018620,2965,76992193545,1380431,4091248975,25967013,20190430
000500,18500,76966419500,671,12417800,4160347,20190430
066900,3380,76876420140,16967,57571705,22744503,20190430
042110,1590,76844006760,231387,365023150,48329564,20190430
048430,6670,76838400000,18834,126045460,11520000,20190430
006370,7100,76833438100,5207,37050970,10821611,20190430
069540,5420,76790652140,0,0,14168017,20190430
215100,4300,76533352200,4066312,18313700535,17798454,20190430
006140,5100,76500000000,2821,14160600,15000000,20190430
097870,9000,76410000000,51929,467937090,8490000,20190430
000157,77500,76390587500,283,21871500,985685,20190430
033310,3475,76354128225,513671,1770876450,21972411,20190430
090080,2040,76303841760,62154,125749325,37403844,20190430
170920,10100,75951424300,46361,472819600,7519943,20190430
253590,2115,75942205200,2176840,4458004865,35906480,20190430
010240,6160,75907807360,79136,489992910,12322696,20190430
066670,4055,75795727490,951051,4226519860,18691918,20190430
033560,4190,75788916930,37151,155734740,18088047,20190430
011700,2335,75761762585,52431,122453095,32446151,20190430
092780,5750,75718645000,84863,486307680,13168460,20190430
065450,3085,75582500000,1097623,3422184820,24500000,20190430
156100,7010,75558939360,0,0,10778736,20190430
229480,6990,75553078620,351,2453490,10808738,20190430
078940,1490,75552093470,0,0,50706103,20190430
058220,834,75537931206,1384876,1164471445,90573059,20190430
218150,4045,75525926260,1219881,5045250915,18671428,20190430
002920,2910,75507225000,50765,148486920,25947500,20190430
042940,1860,75473904480,233572,432148475,40577368,20190430
038160,6810,75437918010,7496,50828490,11077521,20190430
043200,2535,75207282345,126793,318803075,29667567,20190430
010770,5140,75174895240,26148,133413500,14625466,20190430
241520,4270,75152000000,83421,350852245,17600000,20190430
013360,1390,75094583200,185201,257510135,54024880,20190430
225650,7000,74803939000,19971,139869590,10686277,20190430
041590,1680,74717647200,94197,157287200,44474790,20190430
171090,8300,74694148500,19702,163116990,8999295,20190430
063760,15200,74639600000,33362,505814900,4910500,20190430
033130,2005,74416110335,296807,587842815,37115267,20190430
083420,3720,74400000000,5007,18520445,20000000,20190430
000590,64400,74348640800,296,18975100,1154482,20190430
242040,2630,74147116600,2014974,5142249480,28192820,20190430
006890,6390,74124000000,272314,1732734000,11600000,20190430
017480,4720,74117640800,14124,65140760,15702890,20190430
080470,10150,74095000000,68842,695903700,7300000,20190430
004590,4935,74025000000,11715,56760390,15000000,20190430
069730,5140,74016000000,32266,164393320,14400000,20190430
008870,74000,74000000000,1667,123006100,1000000,20190430
054930,24600,73800000000,16433,403880900,3000000,20190430
054180,2785,73715404695,545680,1546939885,26468727,20190430
126600,3485,73587984490,19638,68504585,21115634,20190430
204990,2325,73586535975,82385,192352790,31650123,20190430
134780,3060,73560710880,0,0,24039448,20190430
049430,8110,73379280000,6024,49096050,9048000,20190430
032980,1540,73311079380,207460,318691765,47604597,20190430
039290,8430,73290234540,54203,445222840,8693978,20190430
014970,4840,73205000000,29932,145370675,15125000,20190430
110020,15450,73131462600,76879,1178407450,4733428,20190430
039670,1220,73105635440,919799,1111018690,59922652,20190430
056360,7460,73084128000,105749,777074250,9796800,20190430
129260,2455,73031030670,9328,22937230,29747874,20190430
050320,3220,72970870420,0,0,22661761,20190430
155660,4555,72880000000,28375,129954990,16000000,20190430
008260,2540,72644297180,60972,153718030,28600117,20190430
277070,5380,72630000000,37959,202751140,13500000,20190430
025820,2170,72569140000,5469999,11977888545,33442000,20190430
024890,1755,72392261760,140447,248834640,41249152,20190430
036710,2025,72367260975,17204,34608880,35736919,20190430
078860,1820,72340753940,79050,144485690,39747667,20190430
059120,10400,72237516000,37355,391522500,6945915,20190430
083450,7750,72212523750,26052,201058700,9317745,20190430
005670,9020,72160000000,115256,1016101460,8000000,20190430
038070,9860,71983087760,33101,323335010,7300516,20190430
065940,1635,71919049110,0,0,43987186,20190430
047080,2895,71737625220,50048,143803160,24779836,20190430
059210,3000,71587053000,70844,210805655,23862351,20190430
215380,2850,71562676350,1888188,5080698205,25109711,20190430
039420,2955,71377227150,84807,249424930,24154730,20190430
004140,2130,71281702440,1329400,2793943980,33465588,20190430
036010,5360,71250126240,31461,168290310,13292934,20190430
056090,9200,71232306400,10381,95762110,7742642,20190430
142210,7160,71112762000,49829,355069220,9931950,20190430
084180,5820,70970767800,0,0,12194290,20190430
078650,1940,70945150100,344577,666287945,36569665,20190430
037330,1990,70850260540,163471,323080570,35603146,20190430
095910,5300,70830901300,79385,420807850,13364321,20190430
079660,9880,70740800000,43562,429730050,7160000,20190430
039980,1785,70689039855,97313,173360955,39601703,20190430
187790,2740,70686122700,2246174,6219474210,25797855,20190430
033200,4930,70652742050,5443,27030795,14331185,20190430
053260,3765,70480800000,4474,16666955,18720000,20190430
039020,3120,70464292080,15222,47576355,22584709,20190430
085670,3330,70449609870,195461,645604810,21156039,20190430
252500,3395,70423147025,241784,822824845,20743195,20190430
025550,2870,70378868980,49817,142364380,24522254,20190430
037760,2080,70372475680,68705,141934660,33832921,20190430
207760,2865,70206836460,45479,129212145,24505004,20190430
083650,2700,70200000000,55381,149260975,26000000,20190430
084650,7710,70186404450,83210,638859150,9103295,20190430
024120,6100,70150000000,2111,12977180,11500000,20190430
117730,12950,69922994050,54979,711635000,5399459,20190430
004270,1930,69889468800,440782,857694480,36212160,20190430
101240,8680,69877827880,38184,333435690,8050441,20190430
019590,1160,69764928800,0,0,60142180,20190430
007610,3870,69660000000,75555,292591160,18000000,20190430
001810,3135,69401062500,87266,272887900,22137500,20190430
040610,2035,69367443860,68414,138241385,34087196,20190430
053660,2895,69352289970,191304,551943875,23955886,20190430
002820,5500,69343939500,9622,52822330,12607989,20190430
109820,3900,69186604500,31009,120897320,17740155,20190430
100030,21050,69122179700,287967,6014204600,3283714,20190430
226440,1745,69103758960,1989619,3493289265,39601008,20190430
056700,2370,69050165670,101956,241793030,29135091,20190430
051490,4840,68728000000,28460,136597675,14200000,20190430
123570,3085,68721700630,498363,1534200365,22276078,20190430
066410,2925,68583004425,137468,401153135,23447181,20190430
010470,5960,68532550000,34689,206497280,11498750,20190430
078935,38350,68448077100,1037,39722000,1784826,20190430
053110,1190,68221377910,1469653,1787901530,57328889,20190430
039230,997,68206325320,611770,612890254,68411560,20190430
100660,5400,68040000000,97110,526524720,12600000,20190430
115500,5670,68040000000,31077,175801490,12000000,20190430
085810,3205,68020227800,30804,98355160,21223160,20190430
080520,5780,67895400020,84667,489590060,11746609,20190430
041920,7840,67819888640,75166,590394840,8650496,20190430
079650,3390,67800000000,154947,524686855,20000000,20190430
004410,200,67482000000,1560193,309999860,337410000,20190430
208350,1735,67444078980,244452,422856850,38872668,20190430
056730,1460,67399247280,0,0,46163868,20190430
017250,3200,67345494400,285555,916013285,21045467,20190430
052300,508,67211293568,155806,78544667,132305696,20190430
096610,8270,67160421900,378026,3087586060,8120970,20190430
035480,1475,67155378250,0,0,45529070,20190430
088390,7180,67139059920,8232,58726970,9350844,20190430
052670,4475,67125000000,1352866,6055760785,15000000,20190430
147830,6710,67100000000,42967,289042280,10000000,20190430
078590,1270,67041632490,559657,720197045,52788687,20190430
018680,7900,67035442100,11274,89166400,8485499,20190430
018470,961,66885600000,34161,32905033,69600000,20190430
064290,6050,66813072150,44220,264739860,11043483,20190430
012280,1470,66812978820,378482,557029470,45451006,20190430
225430,3120,66727596000,296341,929076165,21387050,20190430
160600,5670,66651218550,220915,1271721130,11755065,20190430
011500,4255,66535613710,19068,80675520,15637042,20190430
090410,1660,66499600000,256260,426177980,40060000,20190430
106240,1765,66378979555,74207,129789340,37608487,20190430
033230,3460,66287617660,9826,34184080,19158271,20190430
046940,3870,66272499990,60726,233646935,17124677,20190430
219750,10600,66250710200,180194,1860371290,6250067,20190430
001560,6620,66200000000,7460,49244660,10000000,20190430
099220,1560,66168128520,1106082,1745585730,42415467,20190430
123330,9430,66010000000,194825,1813958870,7000000,20190430
043220,1085,65982949130,431895,464204975,60813778,20190430
042500,4410,65871631980,388657,1711315955,14936878,20190430
049720,4600,65780000000,18013,82613130,14300000,20190430
037230,2630,65750000000,198859,521434415,25000000,20190430
043710,2615,65676530420,26148,67564935,25115308,20190430
024840,1990,65572187520,249785,497941560,32950848,20190430
139050,1545,65398220025,479311,738569385,42328945,20190430
026940,3260,65200000000,153605,502059725,20000000,20190430
900040,518,65198876526,0,0,125866557,20190430
068940,2090,65165618980,93702,194685355,31179722,20190430
303360,14950,65124472400,650,9712500,4356152,20190430
177830,6010,65114888240,319390,1940172310,10834424,20190430
101400,629,65091059229,243679,153272927,103483401,20190430
058630,3330,65081110410,87775,289046680,19543877,20190430
049830,10600,65000387200,12083,127939900,6132112,20190430
219420,6500,65000000000,30230,196576580,10000000,20190430
131090,1710,64980000000,436437,747169405,38000000,20190430
275630,11200,64899083200,45682,504018500,5794561,20190430
054630,2520,64885645440,2139941,5244597245,25748272,20190430
032800,890,64706509270,7524788,7238718774,72703943,20190430
265560,12100,64675589000,13412,162514750,5345090,20190430
006570,4240,64554000000,3003,12691980,15225000,20190430
141020,1305,64545724125,1454708,1914851475,49460325,20190430
043910,1900,64503778300,220007,418343035,33949357,20190430
050120,774,64430123796,298055,230612365,83243054,20190430
058530,1095,64372111020,702096,771378160,58787316,20190430
036690,4415,64288285195,38824,171285550,14561333,20190430
127710,2540,64141179820,32801,83750110,25252433,20190430
181340,9100,64110410000,60593,547342780,7045100,20190430
006805,4545,63974283750,38921,179121480,14075750,20190430
054090,2560,63895633920,332076,846040070,24959232,20190430
900080,516,63859949988,224218,115808884,123759593,20190430
008420,3110,63765900550,110614,343454720,20503505,20190430
016670,1590,63724112220,462446,736413610,40078058,20190430
046970,2570,63713175830,144174,370854330,24791119,20190430
068050,4635,63698791095,48512,223164955,13742997,20190430
092870,7170,63694695000,29004,209338200,8883500,20190430
052190,2260,63619345780,206050,458852825,28150153,20190430
028040,2005,63476491490,375965,763472455,31659098,20190430
050760,3885,63460224030,105045,406562460,16334678,20190430
057030,3885,63374827845,66784,258739320,16312697,20190430
000910,4040,63070940760,158868,644438505,15611619,20190430
037440,4530,63068811750,17128,77232030,13922475,20190430
007280,1945,62927538050,62609,122329945,32353490,20190430
208860,6560,62656652640,40213,263706900,9551319,20190430
039310,3455,62610359485,88672,308418300,18121667,20190430
003010,4925,62610278975,224131,1106167330,12712747,20190430
045660,7570,62528200000,32935,249433590,8260000,20190430
049550,3900,62477734800,111813,435492055,16019932,20190430
030350,3900,62433114900,80655,309865355,16008491,20190430
009810,768,62391339264,560669,426544746,81238723,20190430
118000,2565,62324418735,83537,214675780,24298019,20190430
046110,5190,62042438130,30514,156467660,11954227,20190430
002710,2765,61777012500,35449,97627295,22342500,20190430
042600,4970,61745162780,21879,107741100,12423574,20190430
180060,7700,61651328200,2923,22666110,8006666,20190430
003280,351,61650843930,5383375,1907609101,175643430,20190430
005305,795000,61637145000,0,0,77531,20190430
217950,15200,61550743200,40,676050,4049391,20190430
120115,22200,61446492000,7581,167926450,2767860,20190430
006920,5620,61370400000,42498,240227800,10920000,20190430
114450,4090,61350000000,13668,56166190,15000000,20190430
140520,3065,61300000000,78478,238752690,20000000,20190430
154030,6650,61283334350,132812,882547500,9215539,20190430
214310,936,61158878352,882175,831246130,65340682,20190430
054920,3615,61086367605,87304,316255575,16898027,20190430
086670,7490,61017502210,12171,90402950,8146529,20190430
217820,12450,61005000000,21960,272873900,4900000,20190430
189980,8300,60932715300,22213,183371370,7341291,20190430
217500,1915,60919980000,133838,254837695,31812000,20190430
002140,2440,60852197000,241609,593343905,24939425,20190430
072990,8840,60727714840,22434,195678080,6869651,20190430
044960,4800,60681038400,3005703,15145445205,12641883,20190430
001620,917,60560580024,69674,63646002,66042072,20190430
052220,2625,60375000000,14748,38763890,23000000,20190430
264660,7180,60351346400,55134,397499730,8405480,20190430
013700,1335,60278293800,147393,194108375,45152280,20190430
060540,2305,60237270330,96942,223972885,26133306,20190430
066910,2750,60214442750,98395,269165555,21896161,20190430
131400,3465,60175833795,33118,114536110,17366763,20190430
138070,6700,60113626100,15345,101310990,8972183,20190430
010280,1485,60089090490,33523,49565075,40464034,20190430
045510,1865,60070329580,17097,31666860,32209292,20190430
